Weapon_Used,Monetary_Damage,Gun_Laws,Moon_Phase,Weather
No_Weapon,10.2816266,Strict_Gun_Laws,Full_Moon,Earthquake
Blunt_Weapon,10.72086574,Strict_Gun_Laws,Full_Moon,Hurricane
Toy_Gun,9.413935925,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,10.35187729,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.12624139,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,11.51008804,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,9.51860882,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,80.10879618,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.7126444,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,9.746446877,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,10.23897183,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.504642097,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Knife,9.337171735,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,11.25042348,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,12.34429846,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Knife,11.38454364,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.91623323,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,79.79648002,Strict_Gun_Laws,Third_Quarter,Clear
Knife,8.49535583,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,79.16022171,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.060335195,Strict_Gun_Laws,New_Moon,Clear
Knife,9.317106695,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Knife,10.22930176,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
Toy_Gun,9.587585473,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,10.56196061,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,79.37464025,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Blunt_Weapon,80.44467588,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,10.29665057,Strict_Gun_Laws,First_Quarter,Light_Fog
Toy_Gun,10.93786696,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,11.61919314,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.709706148,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,7.975179447,Strict_Gun_Laws,Third_Quarter,Light_Rain
No_Weapon,10.06555134,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,80.58856346,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,10.65313476,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.17058757,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.59665902,Strict_Gun_Laws,Full_Moon,Light_Rain
Toy_Gun,9.605681007,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,10.96109085,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Blunt_Weapon,10.56929434,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.844989164,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Blunt_Weapon,80.00137028,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.03759792,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,10.23894366,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
No_Weapon,78.93226972,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.65522729,Strict_Gun_Laws,First_Quarter,Light_Fog
Blunt_Weapon,81.39843654,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,10.36663285,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,8.316742113,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.62905743,Strict_Gun_Laws,Third_Quarter,Clear
Knife,77.57414444,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.836658949,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,78.87241584,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Blunt_Weapon,79.67612912,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.16468055,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.190307526,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,7.776216539,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,8.760983572,Strict_Gun_Laws,Waxing_Gibbous,Tornado
Blunt_Weapon,9.531507613,Strict_Gun_Laws,Waxing_Cresent,Heavy_Fog
Knife,81.22311674,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.67759206,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.98802071,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,11.33824457,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.766996558,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,9.477200829,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Knife,9.500304552,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,8.983327934,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.966034069,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,80.98188356,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.218005243,Strict_Gun_Laws,Third_Quarter,Light_Fog
Knife,79.77454764,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.16519852,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,79.66730013,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,11.44269353,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,11.15169538,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,7.984452476,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,8.213854121,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.942164335,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,9.722870442,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,8.223591944,Strict_Gun_Laws,Third_Quarter,Clear
Knife,78.2436039,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.646077904,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Knife,11.31410025,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.720944569,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.33816724,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,80.40727123,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,9.888675257,Strict_Gun_Laws,Full_Moon,Tornado
Toy_Gun,79.30202736,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,8.026834588,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,81.53452613,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.752367252,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.70029293,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
Blunt_Weapon,10.49411295,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Knife,10.78973303,Strict_Gun_Laws,Third_Quarter,Clear
Knife,8.73552331,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Toy_Gun,11.22842229,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,9.425564077,Strict_Gun_Laws,First_Quarter,Tornado
Blunt_Weapon,9.458353705,Strict_Gun_Laws,Waning_Gibbous,Hurricane
No_Weapon,10.26702389,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,11.26398459,Strict_Gun_Laws,Full_Moon,Tornado
Blunt_Weapon,81.17163959,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.60723441,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.291689423,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Knife,81.18571181,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.80211804,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.847447822,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.07940215,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
No_Weapon,10.36558633,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,9.790315193,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.029029892,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.741330229,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,9.658426022,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Blunt_Weapon,9.847521094,Strict_Gun_Laws,Third_Quarter,Light_Fog
No_Weapon,9.093674468,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.175945036,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Knife,79.65939585,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,9.595699519,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.626904479,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,77.11837645,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,79.85348973,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Blunt_Weapon,9.357369311,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,79.78934541,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,10.18697146,Strict_Gun_Laws,Third_Quarter,Clear
Knife,8.601123355,Strict_Gun_Laws,Third_Quarter,Clear
Knife,80.88622468,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,9.167233477,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,10.67698989,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.19485699,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.73238769,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,80.18136821,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,10.6796911,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,10.62256754,Strict_Gun_Laws,Waxing_Gibbous,Hurricane
No_Weapon,11.23927839,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.458728362,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
No_Weapon,9.991482987,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,9.045960746,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,10.85954496,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,9.677336263,Strict_Gun_Laws,New_Moon,Clear
Knife,8.438174242,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,78.59296964,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Knife,9.701434151,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,79.10266862,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,81.13798754,Strict_Gun_Laws,Full_Moon,Clear
Knife,79.50995766,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.79571723,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,8.613066415,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,9.526345742,Strict_Gun_Laws,First_Quarter,Clear
Knife,11.15624453,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Knife,11.46898537,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.82979529,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Knife,10.32504106,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,11.22366486,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.18122432,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,79.9139455,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.803315199,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.81094447,Strict_Gun_Laws,Third_Quarter,Clear
Knife,9.843131528,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.324474287,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,80.30891571,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,8.715388325,Strict_Gun_Laws,Full_Moon,Light_Rain
Blunt_Weapon,8.519448667,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.885610408,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
Knife,9.974317289,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,78.49874646,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
No_Weapon,9.964699121,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
No_Weapon,10.44778295,Strict_Gun_Laws,Waxing_Gibbous,Earthquake
Knife,11.05693826,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,10.04728691,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,8.541490546,Strict_Gun_Laws,First_Quarter,Clear
Knife,11.81692786,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,78.29462873,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.366493611,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,78.54936254,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.84434859,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Blunt_Weapon,10.64504781,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.25652161,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,80.09571982,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,9.225353955,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,79.23500939,Strict_Gun_Laws,New_Moon,Clear
Knife,8.926720018,Strict_Gun_Laws,First_Quarter,Clear
Knife,8.788381666,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,11.00709948,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
No_Weapon,10.25570577,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.994893771,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Blunt_Weapon,78.95284572,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.025437264,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,79.43765049,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.22601336,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,8.873112906,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,10.32860851,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,80.15564495,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,80.58771074,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,10.46146678,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,80.90643269,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,11.24106863,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,81.08214212,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.733825167,Strict_Gun_Laws,Third_Quarter,Light_Rain
Toy_Gun,8.931784633,Strict_Gun_Laws,Full_Moon,Clear
Knife,10.38708342,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,81.61175626,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.58407351,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,8.523910786,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,9.231581074,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Blunt_Weapon,8.616341375,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.74007333,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,78.60792927,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Toy_Gun,10.02141919,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,11.67112312,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.413574793,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Knife,78.9610013,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,11.55384317,Strict_Gun_Laws,New_Moon,Clear
Knife,80.03742623,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,7.401571575,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Blunt_Weapon,8.866755378,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,81.98540687,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,11.28766795,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.39035818,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.02590322,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,9.995142286,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,9.141515471,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,81.3734638,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,11.02518422,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.89383259,Strict_Gun_Laws,Third_Quarter,Clear
Knife,80.94822918,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.81670122,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.534129489,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,81.09618018,Strict_Gun_Laws,Full_Moon,Light_Rain
Toy_Gun,9.440236572,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
Blunt_Weapon,11.16596445,Strict_Gun_Laws,Third_Quarter,Clear
Knife,81.29350747,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,8.642050427,Strict_Gun_Laws,New_Moon,Clear
Knife,80.19415792,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,7.661769559,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Toy_Gun,10.44972567,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.20664001,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,10.09873739,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,10.38358606,Strict_Gun_Laws,Full_Moon,Tornado
Toy_Gun,9.000179742,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,12.20542877,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,7.917935747,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,9.071902831,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,80.07154189,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Toy_Gun,9.868715423,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.63277114,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.587942623,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,9.154263894,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,80.77442946,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.87867086,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,9.349023785,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,9.831268088,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,80.88919055,Strict_Gun_Laws,New_Moon,Clear
Knife,10.35319977,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Blunt_Weapon,79.66799121,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Blunt_Weapon,11.01601035,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.82070528,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.269546109,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,11.52860341,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,7.716216238,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,8.683342138,Strict_Gun_Laws,New_Moon,Clear
Knife,80.27504318,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,78.496806,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,8.298431413,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,81.23409521,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.177641785,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,9.60772468,Strict_Gun_Laws,Full_Moon,Clear
Knife,79.84099298,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Toy_Gun,9.368945771,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.00524977,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,8.785243978,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Knife,9.26171427,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.34821818,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,10.89525339,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,9.68291468,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.65744996,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.58643527,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Blunt_Weapon,10.29542819,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.093889058,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,10.91870236,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,80.89337627,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,78.87026697,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,9.372296209,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.46961401,Strict_Gun_Laws,First_Quarter,Light_Rain
No_Weapon,7.899602672,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,10.18075334,Strict_Gun_Laws,First_Quarter,Light_Fog
Blunt_Weapon,10.23819413,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,8.579993794,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.933495202,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,10.17378466,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.47916935,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Toy_Gun,11.43389659,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.0843798,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,81.68514502,Strict_Gun_Laws,Third_Quarter,Tornado
No_Weapon,9.724141173,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.417458985,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,9.361348504,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,8.553015118,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,80.63944536,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.437001229,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,8.603374158,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,81.59912317,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.28553019,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
No_Weapon,9.240415292,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.494579073,Strict_Gun_Laws,Full_Moon,Light_Fog
No_Weapon,10.77342766,Strict_Gun_Laws,Full_Moon,Light_Rain
No_Weapon,10.36808539,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.658492195,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
No_Weapon,10.01806072,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,11.48747538,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.28019257,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,81.55645231,Strict_Gun_Laws,Third_Quarter,Light_Rain
Knife,10.91771262,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Toy_Gun,10.2796264,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.78019507,Strict_Gun_Laws,Full_Moon,Clear
Blunt_Weapon,81.99781011,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Knife,10.89956251,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,10.02200926,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
No_Weapon,8.48681129,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,10.95956936,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,9.332241509,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.9503957,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.033295135,Strict_Gun_Laws,Third_Quarter,Clear
Knife,78.49963262,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.904479425,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,79.54971346,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,11.07402768,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,11.34456679,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,79.02658916,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,80.08017581,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.217878027,Strict_Gun_Laws,Full_Moon,Light_Rain
No_Weapon,10.04189208,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Knife,10.75721609,Strict_Gun_Laws,First_Quarter,Light_Fog
Blunt_Weapon,9.448907934,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.749931395,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.6987011,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.8953303,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,9.97749307,Strict_Gun_Laws,Waxing_Gibbous,Tornado
Toy_Gun,11.21845163,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,9.732745508,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.70096419,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,9.019831709,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,8.992746032,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.287711946,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,10.73406796,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Blunt_Weapon,10.87888866,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,10.50524411,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
No_Weapon,9.741156826,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
No_Weapon,10.81008441,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.465209899,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,8.772203823,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,78.36286134,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,9.280824865,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Blunt_Weapon,79.02895708,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,80.33011713,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.752114365,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.98855977,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
No_Weapon,79.5750937,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
No_Weapon,9.826072611,Strict_Gun_Laws,Full_Moon,Earthquake
No_Weapon,79.96110331,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,12.33560109,Strict_Gun_Laws,Full_Moon,Tornado
